API WELL  NUMBER,Production Year,OWNER NAME,COUNTY,TOWNSHIP,WELL NAME,WELL NUMBER,OIL,GAS,BRINE
34013209590000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,IRON WARRIOR     4H,4H,0,1536649,23907
34013209600000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN NE WHL BL     1H,1H,0,929672,7578
34013209610000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN NW WHL BL     5H,5H,0,579673,7578
34013209630000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN SW WHL BL     6,6,0,696072,7567
34013209640000,2020,XTO ENERGY INC.,BELMONT,PULTNEY,VIOLET UNIT     5H,5H,0,483427,5318
34013209650000,2020,XTO ENERGY INC.,BELMONT,RICHLAND,WRIGHT UNIT B     3H,3H,0,803264,60039
34013209660000,2020,XTO ENERGY INC.,BELMONT,PULTNEY,MILLER UNIT A     4H,4H,0,853536,27174
34013209680000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,BLAYNEY N WHL BL     3H,3H,0,512170,5359
34013209700000,2020,XTO ENERGY INC.,BELMONT,PULTNEY,WASSMANN UNIT B     5H,5H,0,465836,6451
34013209710000,2020,GULFPORT APPALACHIA LLC,BELMONT,WAYNE,WARRICK 210008     1A,1A,0,612020,4229
34013209720000,2020,GULFPORT APPALACHIA LLC,BELMONT,WAYNE,WARRICK 210008     2B,2B,0,525461,4098
34013209730000,2020,GULFPORT APPALACHIA LLC,BELMONT,WAYNE,WARRICK 210461     3A,3A,0,550872,5356
34013209740100,2020,RICE DRILLING D LLC,BELMONT,YORK,BIG DAWG     3H-A,3H-A,0,653705,27326
34013209750000,2020,RICE DRILLING D LLC,BELMONT,YORK,BIG DAWG     1H-A,1H-A,0,406492,16877
34013209760000,2020,GULFPORT APPALACHIA LLC,BELMONT,YORK,CHARLIE 210055     3C,3C,0,303811,3870
34013209770000,2020,GULFPORT APPALACHIA LLC,BELMONT,YORK,CHARLIE 210055     2B,2B,0,674662,3212
34013209780000,2020,GULFPORT APPALACHIA LLC,BELMONT,YORK,CHARLIE 210055     1A,1A,0,445191,3356
34013209790000,2020,GULFPORT APPALACHIA LLC,BELMONT,WAYNE,WARRICK 210463     4A,4A,0,652744,3909
34013209880000,2020,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,THOMPSON SOUTH 210235     5A,5A,0,472294,4575
34013209890000,2020,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,THOMPSON SOUTH 210235     4B,4B,0,348840,4185
34013209900000,2020,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,THOMPSON SOUTH 210235     3C,3C,0,369504,4255
34013209910000,2020,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,THOMPSON SOUTH 210466     1A,1A,0,567728,8071
34013209920000,2020,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,CONWAY 210464     1A,1A,0,155697,1535
34013209930000,2020,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,THOMPSON SOUTH 210235     2D,2D,0,321601,3006
34013209940000,2020,XTO ENERGY INC.,BELMONT,PULTNEY,WASSMANN UNIT A     6H,6H,0,0,0
34013209950000,2020,XTO ENERGY INC.,BELMONT,PULTNEY,MILLER UNIT B     3H,3H,0,722731,8824
34013209960000,2020,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,CONWAY 210119     5A,5A,0,60415,1107
34013209970000,2020,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,CONWAY 210119     4B,4B,0,107957,1036
34013209980000,2020,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,CONWAY 210119     3C,3C,0,159299,462
34013210000000,2020,XTO ENERGY INC.,BELMONT,PULTNEY,MILLER UNIT C     2H,2H,0,347994,11834
34013210010000,2020,RICE DRILLING D LLC,BELMONT,YORK,JUNKYARD DOG     3H,3H,0,693730,26386
34013210020100,2020,RICE DRILLING D LLC,BELMONT,YORK,JUNKYARD DOG     1H,1H,0,213430,7094
34013210030000,2020,GULFPORT APPALACHIA LLC,BELMONT,SOMERSET,WARD 211158     5B,5B,0,1193461,14124
34013210070000,2020,GULFPORT APPALACHIA LLC,BELMONT,SOMERSET,WARD 211155     4A,4A,0,985129,10888
34013210080000,2020,XTO ENERGY INC.,BELMONT,MEAD,KRNYAICH UNIT A     6H,6H,0,510625,8921
34013210090000,2020,XTO ENERGY INC.,BELMONT,MEAD,KRNYAICH UNIT B     5H,5H,0,492476,9824
34013210100000,2020,RICE DRILLING D LLC,BELMONT,YORK,MONSTER MUTT     5H,5H,0,464595,18295
34013210110000,2020,RICE DRILLING D LLC,BELMONT,YORK,MONSTER MUTT     3H,3H,0,512702,20447
34013210120000,2020,RICE DRILLING D LLC,BELMONT,YORK,MONSTER MUTT     1H,1H,0,315091,12449
34013210130000,2020,GULFPORT APPALACHIA LLC,BELMONT,YORK,CHARLIE 210472     4A,4A,0,391190,4943
34013210140000,2020,GULFPORT APPALACHIA LLC,BELMONT,YORK,CHARLIE 210472     5B,5B,0,486523,5714
34013210150000,2020,GULFPORT APPALACHIA LLC,BELMONT,YORK,CHARLIE 210472     6C,6C,0,397385,4511
34013210190000,2020,XTO ENERGY INC.,BELMONT,MEAD,KRNYAICH UNIT C     4H,4H,0,1130493,25992
34013210200000,2020,XTO ENERGY INC.,BELMONT,SMITH,BENNINGTON UNIT     2H,2H,0,675528,4160
34013210210000,2020,XTO ENERGY INC.,BELMONT,SMITH,BENNINGTON UNIT B     4H,4H,0,839357,7584
34013210220000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,OBOY SE CLR BL     8H,8H,0,1040188,184
34013210230000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,SIDWELL SW WHL BL     4H,4H,0,353714,976
34013210240000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,SIDWELL S WHL BL     6H,6H,0,883329,13234
34013210250000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,OBOY NW CLR BL     3H,3H,0,925038,11815
34013210270000,2020,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,GEORGE 210084     2B,2B,0,649757,1714
34013210280000,2020,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,GEORGE 210467     3A,3A,0,239080,1573
34013210290000,2020,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,GEORGE 210467     4B,4B,0,536978,2912
34013210300000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,COLEMAN RCH BL     1H,1H,0,582794,8808
34013210310000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,ROSS SE RCH BL     11H,11H,0,1068092,3222
34013210370000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,TACO CAT     1H,1H,0,1112485,19893
34013210380000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,TACO CAT     3H,3H,0,1161143,20918
34013210390000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,TACO CAT     5H,5H,0,1042699,20307
34013210420000,2020,GULFPORT APPALACHIA LLC,BELMONT,YORK,VALERIE 210473     4C,4C,0,713524,5482
34013210430000,2020,GULFPORT APPALACHIA LLC,BELMONT,YORK,VALERIE 210473     1A,1A,0,623964,7834
34013210440000,2020,GULFPORT APPALACHIA LLC,BELMONT,YORK,VALERIE 210473     2B,2B,0,603997,10467
34013210460000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,HAYMAKER     1H,1H,0,902656,15882
34013210470000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,HAYMAKER     3H,3H,0,1012903,19364
34013210500000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,TUNA NUT     1H,1H,0,2104402,40978
34013210510000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,TUNA NUT     3H,3H,0,990052,19044
34013210520000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,TUNA NUT     5H,5H,0,663644,12778
34013210530000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,TUNA NUT     7H,7H,0,622295,11392
34013210590000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,LEE CLR BL     6H,6H,0,1014722,6282
34013210610000,2020,GULFPORT APPALACHIA LLC,BELMONT,RICHLAND,DORSEY 210009     4A,4A,0,1103626,5489
34013210620000,2020,GULFPORT APPALACHIA LLC,BELMONT,RICHLAND,DORSEY 210963     2A,2A,0,600092,2937
34013210630000,2020,GULFPORT APPALACHIA LLC,BELMONT,RICHLAND,DORSEY 210963     1B,1B,0,1153123,6534
34013210640000,2020,GULFPORT APPALACHIA LLC,BELMONT,RICHLAND,DORSEY 210009     3B,3B,0,696082,3004
34013210650000,2020,RICE DRILLING D LLC,BELMONT,SMITH,BIGFOOT     6,6,0,791084,11943
34013210670000,2020,RICE DRILLING D LLC,BELMONT,SMITH,BIGFOOT     10,10,0,1097500,16520
34013210680000,2020,RICE DRILLING D LLC,BELMONT,SMITH,BIGFOOT     8,8,0,917538,13819
34013210690000,2020,RICE DRILLING D LLC,BELMONT,SMITH,BIGFOOT     4,4,0,949113,14165
34013210700000,2020,RICE DRILLING D LLC,BELMONT,SMITH,BLUE THUNDER     16,16,0,1188923,16882
34013210710000,2020,RICE DRILLING D LLC,BELMONT,SMITH,BLUE THUNDER     14,14,0,1661010,23561
34013210720000,2020,RICE DRILLING D LLC,BELMONT,SMITH,GOLD DIGGER     10,10,0,1967950,43614
34013210730000,2020,RICE DRILLING D LLC,BELMONT,SMITH,GOLD DIGGER     8,8,0,1330441,30064
34013210740000,2020,RICE DRILLING D LLC,BELMONT,SMITH,GOLD DIGGER     6,6,0,1367731,30531
34013210750000,2020,RICE DRILLING D LLC,BELMONT,SMITH,GOLD DIGGER     4,4,0,1164449,26181
34013210760000,2020,RICE DRILLING D LLC,BELMONT,SMITH,GOLD DIGGER     2,2,0,942647,21411
34013210770000,2020,RICE DRILLING D LLC,BELMONT,SMITH,SON-UVA DIGGER     2,2,0,1657720,24010
34013210780000,2020,RICE DRILLING D LLC,BELMONT,SMITH,SON-UVA DIGGER     4,4,0,1432753,21151
34013210790000,2020,RICE DRILLING D LLC,BELMONT,SMITH,SON-UVA DIGGER     6,6,0,1338278,19506
34013210800000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,LORRAINE CLR BL     2H,2H,0,806289,6091
34013210820000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,SEABRIGHT CLR BL     6H,6H,0,995672,2013
34013210830000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,SEABRIGHT CLR BL     4H,4H,0,707200,4295
34013210840000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,LEE CLR BL     2H,2H,0,923548,3762
34013210850100,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,DR AWKWARD     1,1,0,1696458,22678
34013210860000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,DR AWKWARD     3,3,0,1428324,19071
34013210870000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,LEE CLR BL     4H,4H,0,680449,5111
34013210880000,2020,GULFPORT APPALACHIA LLC,BELMONT,WAYNE,PHILLIPS 210023     2A,2A,0,608777,6121
34013210890000,2020,GULFPORT APPALACHIA LLC,BELMONT,WAYNE,PHILLIPS 210023     1B,1B,0,873455,6264
34013210900000,2020,GULFPORT APPALACHIA LLC,BELMONT,WAYNE,PHILLIPS 210225     3B,3B,0,1055153,7025
34013210910000,2020,GULFPORT APPALACHIA LLC,BELMONT,WAYNE,PHILLIPS 211253     5A,5A,0,582031,3813
34013210920000,2020,GULFPORT APPALACHIA LLC,BELMONT,WAYNE,PHILLIPS 210225     4A,4A,0,571801,7693
34013210930000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,OLIVER SW CLR BL     4H,4H,0,1174438,9986
34013210940000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,OLIVER SE CLR BL     6H,6H,0,1144406,9666
34013210950000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,EARLEY-ROSE CLR BL     10H,10H,0,739517,7900
34013210960000,2020,XTO ENERGY INC.,BELMONT,YORK,SCHNEGG UNIT C     7H,7H,0,1252784,17348
34013210970000,2020,XTO ENERGY INC.,BELMONT,YORK,SCHNEGG UNIT B     9H,9H,0,1365248,21829
34013210980000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,LORRAINE CLR BL     4H,4H,0,992689,8254
34013210990000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,EARLEY- ROSE CLR BL     8H,8H,0,1877059,12722
34013211000000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,LORRAINE CLR BL     6H,6H,0,1167876,6013
34013211010000,2020,GULFPORT APPALACHIA LLC,BELMONT,RICHLAND,BARTON 210154     1A,1A,0,953136,2791
34013211030000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,OLIVER SW CLR BL     2H,2H,0,642530,5135
34013211050000,2020,RICE DRILLING D LLC,BELMONT,SMITH,BIGFOOT     2-A,2-A,0,926375,13919
34013211060000,2020,GULFPORT APPALACHIA LLC,BELMONT,RICHLAND,SNODGRASS 211255     2B,2B,0,215724,1886
34013211070000,2020,GULFPORT APPALACHIA LLC,BELMONT,RICHLAND,SNODGRASS 210010     3A,3A,0,1153448,6206
34013211080000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,WALKING TALL     3,3,0,5712959,72810
34013211090000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,WALKING TALL     1,1,1,4303661,57513
34013211100000,2020,GULFPORT APPALACHIA LLC,BELMONT,RICHLAND,SNODGRASS 210010     1B,1B,0,724213,33827
34013211110000,2020,GULFPORT APPALACHIA LLC,BELMONT,RICHLAND,SNODGRASS 211255     4A,4A,0,1040574,8795
34013211120000,2020,GULFPORT APPALACHIA LLC,BELMONT,SOMERSET,NORMA 210169     2A,2A,0,1032648,8610
34013211130000,2020,GULFPORT APPALACHIA LLC,BELMONT,SOMERSET,NORMA 210169     1B,1B,0,996998,9606
34013211140000,2020,GULFPORT APPALACHIA LLC,BELMONT,SOMERSET,NORMA 210749     3C,3C,0,675460,5142
34013211150000,2020,RICE DRILLING D LLC,BELMONT,MEAD,DREAMWEAVER     1,1,0,1862324,46000
34013211160000,2020,RICE DRILLING D LLC,BELMONT,MEAD,DREAMWEAVER     3,3,0,730803,19681
34013211170100,2020,RICE DRILLING D LLC,BELMONT,MEAD,DREAMWEAVER     5,5,0,919227,21355
34013211180000,2020,RICE DRILLING D LLC,BELMONT,MEAD,DREAMWEAVER     7,7,0,1447953,35247
34013211190000,2020,RICE DRILLING D LLC,BELMONT,MEAD,SMASHOSAURUS     7,7,0,4092863,59991
34013211200000,2020,RICE DRILLING D LLC,BELMONT,MEAD,SMASHOSAURUS     5,5,0,3526098,51369
34013211210000,2020,RICE DRILLING D LLC,BELMONT,MEAD,SMASHOSAURUS     1,1,0,2502781,36935
34013211220000,2020,RICE DRILLING D LLC,BELMONT,MEAD,SMASHOSAURUS     3,3,0,4049323,58649
34013211230000,2020,RICE DRILLING D LLC,BELMONT,SMITH,RAMMUNITION     8,8,0,543387,10285
34013211240000,2020,RICE DRILLING D LLC,BELMONT,SMITH,RAMMUNITION     10,10,0,528177,10012
34013211250000,2020,RICE DRILLING D LLC,BELMONT,SMITH,RAMMUNITION     6,6,0,636839,12164
34013211260000,2020,RICE DRILLING D LLC,BELMONT,SMITH,RAMMUNITION     4,4,0,492747,9349
34013211270000,2020,RICE DRILLING D LLC,BELMONT,SMITH,RAMMUNITION     2,2,0,612934,11762
34013211280000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,OLIVER NE CLR BL     5H,5H,0,0,0
34013211290000,2020,GULFPORT APPALACHIA LLC,BELMONT,SOMERSET,JOHN 211156     4A,4A,0,1254942,8046
34013211300000,2020,GULFPORT APPALACHIA LLC,BELMONT,SOMERSET,JOHN 210133     5B,5B,0,1752985,13931
34013211310000,2020,GULFPORT APPALACHIA LLC,BELMONT,SOMERSET,JOHN 210749     2A,2A,0,888012,7364
34013211320000,2020,GULFPORT APPALACHIA LLC,BELMONT,SOMERSET,JOHN 210749     1B,1B,0,722725,10346
34013211330000,2020,GULFPORT APPALACHIA LLC,BELMONT,SOMERSET,JOHN 211156     3B,3B,0,1208931,7779
34013211340000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,SEABRIGHT CLR BL     2H-A,2H-A,0,1046701,8297
34013211350000,2020,RICE DRILLING D LLC,BELMONT,SMITH,SERGEANT SMASH     4,4,0,1640371,54843
34013211360000,2020,RICE DRILLING D LLC,BELMONT,SMITH,SERGEANT SMASH     2,2,0,1266537,41780
34013211370000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,BAKOS SE CLR BL     10H,10H,0,785490,6264
34013211380000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,BAKOS SW CLR BL     2H,2H,0,610058,11044
34013211390100,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,BAKOS SE CLR BL     8H,8H,0,930005,12554
34013211400000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,BAKOS NE CLR BL     9H,9H,0,484434,5372
34013211410000,2020,XTO ENERGY INC.,BELMONT,RICHLAND,KURTH UNIT D     5H,5H,0,1141864,16602
34013211420000,2020,RICE DRILLING D LLC,BELMONT,SMITH,DOMINATOR     1,1,0,1659796,53923
34013211430100,2020,RICE DRILLING D LLC,BELMONT,SMITH,DOMINATOR     3,3,0,1185802,40632
34013211440000,2020,RICE DRILLING D LLC,BELMONT,SMITH,DOMINATOR     5,5,0,1324734,43293
34013211450000,2020,RICE DRILLING D LLC,BELMONT,SMITH,DOMINATOR     7,7,0,1364511,45140
34013211460000,2020,RICE DRILLING D LLC,BELMONT,SMITH,DOMINATOR     9,9,0,1850665,59670
34013211470000,2020,XTO ENERGY INC.,BELMONT,RICHLAND,KURTH UNIT B     3H,3H,0,1158330,13608
34013211480000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,PROSSER SE UNN BL     10H,10H,0,874582,1862
34013211490000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,PROSSER SW UNN BL     2H,2H,0,1676116,4639
34013211500000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,BOROVICH W RCH BL     1H,1H,0,482085,5225
34013211560000,2020,GULFPORT APPALACHIA LLC,BELMONT,YORK,YANKEE 210490     2A,2A,0,764015,4473
34013211570000,2020,GULFPORT APPALACHIA LLC,BELMONT,YORK,YANKEE 211272     3B,3B,0,1561552,23568
34013211580000,2020,GULFPORT APPALACHIA LLC,BELMONT,YORK,YANKEE 210475     5A,5A,0,737582,4246
34013211590000,2020,GULFPORT APPALACHIA LLC,BELMONT,YORK,YANKEE 211272     4C,4C,0,1842578,16656
34013211600000,2020,GULFPORT APPALACHIA LLC,BELMONT,WAYNE,NEAL 210151     2A,2A,0,940089,5892
34013211610000,2020,GULFPORT APPALACHIA LLC,BELMONT,WAYNE,NEAL 210151     3B,3B,0,971153,6097
34013211620000,2020,GULFPORT APPALACHIA LLC,BELMONT,WAYNE,NEAL 210465     4A,4A,0,1192307,8935
34013211640100,2020,GULFPORT APPALACHIA LLC,BELMONT,YORK,YANKEE 211256     1A,1A,0,904541,7609
34013211650000,2020,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,HOGSTON 210499     5B,5B,0,812140,7219
34013211660000,2020,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,HOGSTON 210499     4A,4A,0,1364144,8368
34013211670000,2020,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,HOGSTON 210014     6B,6B,0,1564467,17203
34013211680000,2020,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,HOGSTON 210090     3B,3B,0,1520780,8661
34013211690000,2020,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,HOGSTON 210090     2A,2A,0,1311036,8234
34013211700000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,BOROVICH W RCH BL     3H,3H,0,701654,22434
34013211720000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,IRON WARRIOR     1,1,0,1406408,21104
34013211730000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,IRON WARRIOR     5,5,0,1264076,19063
34013211750000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,BOUNTY HUNTER     1,1,0,1869451,35380
34013211760000,2020,GULFPORT APPALACHIA LLC,BELMONT,GOSHEN,WHITE 210032     1B,1B,0,1215628,8897
34013211770000,2020,GULFPORT APPALACHIA LLC,BELMONT,GOSHEN,WHITE 210081     2A,2A,0,581625,4698
34013211780000,2020,GULFPORT APPALACHIA LLC,BELMONT,GOSHEN,WHITE 210081     3B,3B,0,791921,7184
34013211790000,2020,GULFPORT APPALACHIA LLC,BELMONT,GOSHEN,WHITE 210082     4A,4A,0,1009179,7390
34013211800000,2020,GULFPORT APPALACHIA LLC,BELMONT,GOSHEN,WHITE 210082     5B,5B,0,681202,7773
34013211810000,2020,GULFPORT APPALACHIA LLC,BELMONT,GOSHEN,WHITE 210707     6A,6A,0,1197608,12752
34013211820000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,BOUNTY HUNTER     3,3,0,1314008,25211
34013211830000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,BOUNTY HUNTER     5,5,0,2563461,46931
34013211840000,2020,GULFPORT APPALACHIA LLC,BELMONT,SOMERSET,STARR 210295     3B,3B,0,1245955,18131
34013211850000,2020,GULFPORT APPALACHIA LLC,BELMONT,SOMERSET,STARR 210296     2A,2A,0,825124,10681
34013211860000,2020,GULFPORT APPALACHIA LLC,BELMONT,SOMERSET,STARR 210296     1B,1B,0,1331512,11843
34013211870000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,KRAZY TRAIN     1,1,0,5861367,76599
34013211880000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,KRAZY TRAIN     3,3,0,1028251,13985
34013211890000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,KRAZY TRAIN     5,5,0,6011857,80885
34013211900000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,RAZIN KANE     1,1,0,2564159,40561
34013211910000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,RAZIN KANE     3,3,0,6792041,107711
34013211920000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,RAZIN KANE     5,5,0,7158223,112374
34013211930000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,OLIVER SE CLR BL     8H,8H,0,1094933,9170
34013211940000,2020,RICE DRILLING D LLC,BELMONT,SMITH,KING KRUNCH     9,9,0,2659322,63654
34013211950000,2020,RICE DRILLING D LLC,BELMONT,SMITH,KING KRUNCH     7,7,0,1630258,36439
34013211960000,2020,RICE DRILLING D LLC,BELMONT,SMITH,KING KRUNCH     3,3,0,2016134,47612
34013211970000,2020,RICE DRILLING D LLC,BELMONT,SMITH,KING KRUNCH     1,1,0,335757,7948
34013211980000,2020,RICE DRILLING D LLC,BELMONT,SMITH,KING KRUNCH     5,5,0,1921125,44313
34013212110000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,DEL SCORCHO     12,12,0,6445086,127188
34013212120000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,DEL SCORCHO     10,10,0,6289783,124312
34013212130000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,DEL SCORCHO     8,8,0,4031732,79204
34013212140000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,DEL SCORCHO     6,6,0,3214999,63007
34013212150000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,DEL SCORCHO     4,4,0,2842957,54937
34013212160000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,DEL SCORCHO     2,2,0,3283586,64462
34013212170000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,GOLIATH     14,14,0,1527946,29304
34013212180000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,GOLIATH     12,12,0,1487220,28796
34013212190000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,GOLIATH     10,10,0,1760365,34381
34013212200000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,GOLIATH     8,8,0,1592304,30351
34013212210000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,GOLIATH     6,6,0,1626167,31459
34013212220000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,GOLIATH     4,4,0,1555149,30662
34013212230000,2020,RICE DRILLING D LLC,BELMONT,GOSHEN,GOLIATH     2,2,0,1256611,26011
34013212290000,2020,GULFPORT APPALACHIA LLC,BELMONT,RICHLAND,BARTON 210154     2B,2B,0,607884,3548
34013212300000,2020,GULFPORT APPALACHIA LLC,BELMONT,RICHLAND,BARTON 210154     4D,4D,0,933345,3161
34013212310000,2020,GULFPORT APPALACHIA LLC,BELMONT,RICHLAND,BARTON 210154     3C,3C,0,750023,3238
34013212320000,2020,GULFPORT APPALACHIA LLC,BELMONT,MEAD,KRUPA 210483     3A,3A,0,1861416,9823
34013212330100,2020,GULFPORT APPALACHIA LLC,BELMONT,MEAD,KRUPA 210481     1A,1A,0,1416089,12002
34013212340000,2020,GULFPORT APPALACHIA LLC,BELMONT,MEAD,KRUPA 211259     2A,2A,0,2351566,15477
34013212350000,2020,GULFPORT APPALACHIA LLC,BELMONT,MEAD,HORSEMILL 210478     1B,1B,0,1205778,4843
34013212360000,2020,GULFPORT APPALACHIA LLC,BELMONT,MEAD,HORSEMILL 210480     2A,2A,0,883279,3987
34013212370000,2020,GULFPORT APPALACHIA LLC,BELMONT,MEAD,HORSEMILL 210480     3B,3B,0,1084650,6324
34013212380100,2020,GULFPORT APPALACHIA LLC,BELMONT,MEAD,HORSEMILL 210479     4A,4A,0,1254340,2236
34013212390000,2020,GULFPORT APPALACHIA LLC,BELMONT,MEAD,HORSEMILL 211154     5A,5A,0,1228280,12341
34013212400000,2020,GULFPORT APPALACHIA LLC,BELMONT,MEAD,TIGER 210187     5B,5B,0,802108,7066
34013212410000,2020,GULFPORT APPALACHIA LLC,BELMONT,MEAD,TIGER 210476     1A,1A,0,1130529,9022
34013212420000,2020,GULFPORT APPALACHIA LLC,BELMONT,MEAD,TIGER 210475     4C,4C,0,838616,7281
34013212430000,2020,GULFPORT APPALACHIA LLC,BELMONT,MEAD,TIGER 210293     6A,6A,0,1514933,7006
34013212440000,2020,GULFPORT APPALACHIA LLC,BELMONT,MEAD,TIGER 210187     2A,2A,0,1226259,8535
34013212450000,2020,GULFPORT APPALACHIA LLC,BELMONT,MEAD,TIGER 210187     3C,3C,0,1019586,5740
34013212460000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN SW WHL BL     4H,4H,0,636089,6132
34013212470000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN SW WHL BL     2H,2H,0,1190367,11047
34013212480000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN NW WHL BL     3H,3H,0,537044,4494
34013212490000,2020,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN NW WHL BL     1H,1H,0,891689,8304
34013212500000,2020,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,HORSESHOE 210088     6A,6A,0,2611107,32360
34013212510000,2020,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,HORSESHOE 210088     5B,5B,0,2211402,28560
